timestamps,eeg_1,eeg_2,eeg_3,eeg_4
1554948015.49786,830.4395752,748.6447144,747.8388062,1019.010986
1554948015.49891,,,,
1554948015.49934,,,,
1554948015.49953,,,,
1554948015.50176,819.9633789,550,532.6740112,884.432251
1554948015.50566,834.8717651,282.4542236,390.0366211,838.4981689
1554948015.50956,855.8241577,370.2930298,570.9523926,980.3296509
1554948015.51346,840.9157715,759.1208496,878.7911987,1044.798584
1554948015.51736,823.9926758,773.2234497,807.4725342,920.2930298
1554948015.51872,,,,
1554948015.51893,,,,
1554948015.52126,830.0366211,363.4432373,537.5091553,819.9633789
1554948015.52516,820.7692261,606.8131714,798.2051392,921.098877
1554948015.52906,823.5897217,995.2380981,1047.619019,1052.857178
1554948015.53295,820.7692261,913.0402832,917.8754883,969.4505615
1554948015.53405,,,,
1554948015.53419,,,,
1554948015.53419,,,,
1554948015.53434,,,,
1554948015.53437,,,,
1554948015.53438,,,,
1554948015.53440,,,,
1554948015.53442,,,,
1554948015.53443,,,,
1554948015.53445,,,,
1554948015.53447,,,,
1554948015.53448,,,,
1554948015.53450,,,,
1554948015.53451,,,,
1554948015.53452,,,,
1554948015.53453,,,,
1554948015.53453,,,,
1554948015.53454,,,,
1554948015.53457,,,,
1554948015.53685,818.7545776,695.8607788,730.9157715,826.0073242
1554948015.53809,,,,
1554948015.53832,,,,
1554948015.54075,826.8131714,676.9230957,747.4359131,880.4029541
1554948015.54465,829.2307739,1007.728943,1008.937744,1034.322388
1554948015.54855,828.0219727,1014.578735,977.1062012,1008.131897
1554948015.55245,819.9633789,724.065918,741.7948608,843.333313
1554948015.55635,822.3809814,658.7911987,738.1685181,837.6923218
1554948015.55746,,,,
1554948015.55771,,,,
1554948015.56025,817.5457764,956.5567627,989.5970459,997.6557007
1554948015.56414,812.3076782,1241.831543,1118.937744,1033.919434
1554948015.56804,823.5897217,1043.186768,876.7765503,888.4615479
1554948015.56920,,,,
1554948015.57194,830.0366211,808.6813354,718.8278198,827.6190186
1554948015.57584,825.6043701,996.8497925,926.3369751,969.4505615
1554948015.57683,,,,
1554948015.57710,,,,
1554948015.57974,838.4981689,1049.633667,988.7911987,1061.721558
1554948015.58364,839.7069702,934.3956299,876.7765503,938.8278198
1554948015.58754,832.8571167,813.5164795,755.8974609,831.2454224
1554948015.59144,832.0512695,809.4871826,791.7582397,916.666687
1554948015.59533,822.3809814,1205.164795,1070.183105,1039.963379
1554948015.59620,,,,
1554948015.59650,,,,
1554948015.59923,826.4102783,1214.432251,971.868103,971.46521
1554948015.60313,813.1135254,827.2161255,666.4468994,814.3223267
1554948015.60435,,,,
1554948015.60703,798.6080322,829.2307739,736.5567627,853.0036621
1554948015.61093,815.1282349,885.2380981,848.9743652,1015.384644
1554948015.61483,823.5897217,976.300354,909.0109863,991.6116943
1554948015.61557,,,,
1554948015.61589,,,,
1554948015.61873,825.2014771,1025.457886,857.032959,836.0805664
1554948015.62263,818.7545776,888.4615479,763.5531006,830.8424683
1554948015.62653,815.934082,1116.923096,978.7179565,987.5823975
1554948015.63042,814.3223267,1343.772949,1107.65564,1026.263794
1554948015.63432,821.1721802,1135.86084,888.8644409,879.5970459
1554948015.63495,,,,
1554948015.63528,,,,
1554948015.63554,,,,
1554948015.63554,,,,
1554948015.63569,,,,
1554948015.63572,,,,
1554948015.63574,,,,
1554948015.63575,,,,
1554948015.63577,,,,
1554948015.63579,,,,
1554948015.63580,,,,
1554948015.63582,,,,
1554948015.63584,,,,
1554948015.63585,,,,
1554948015.63587,,,,
1554948015.63587,,,,
1554948015.63588,,,,
1554948015.63589,,,,
1554948015.63590,,,,
1554948015.63592,,,,
1554948015.63822,819.5604248,776.4468994,666.0439453,799.4139404
1554948015.63950,,,,
1554948015.64212,806.666687,963.0036621,888.4615479,919.0842285
1554948015.64602,813.9194336,1270.439575,1094.761963,1030.695923
1554948015.64992,820.366272,1020.219788,864.2857056,919.8901367
1554948015.65382,818.3516235,724.065918,676.1171875,783.699646
1554948015.65432,,,,
1554948015.65467,,,,
1554948015.65772,817.9487305,886.0439453,848.1685181,873.1502075
1554948015.66161,822.3809814,1202.747192,1067.362671,1021.025635
1554948015.66551,826.8131714,1264.39563,1021.025635,962.600708
1554948015.66941,823.5897217,715.2014771,605.6043701,807.8754883
1554948015.67331,810.6959839,433.150177,532.2710571,811.9047852
1554948015.67369,,,,
1554948015.67407,,,,
1554948015.67464,,,,
1554948015.67721,807.0695801,988.7911987,1002.087891,969.4505615
1554948015.68111,815.5311279,1222.490845,1101.611694,989.1941528
1554948015.68501,815.5311279,942.0512695,821.1721802,830.0366211
1554948015.68891,812.7106323,737.765564,703.9194336,796.5933838
1554948015.69280,818.7545776,940.8424683,909.8168335,950.1098633
1554948015.69306,,,,
1554948015.69346,,,,
1554948015.69670,818.3516235,1066.556763,979.1208496,1008.937744
1554948015.70060,807.8754883,797.399292,757.1062012,857.8388062
1554948015.70450,801.8314819,558.0585938,611.6483765,762.3442993
1554948015.70840,795.3846436,757.5091553,809.0842285,887.6557007
1554948015.70979,,,,
1554948015.71230,802.234436,1171.318726,1090.329712,1010.146545
1554948015.71243,,,,
1554948015.71285,,,,
1554948015.71620,802.6373901,1114.908447,959.7802124,918.2783813
1554948015.72010,802.234436,786.5201416,703.9194336,786.9230957
1554948015.72400,801.8314819,797.399292,770.4029541,853.8095093
1554948015.72789,805.8607788,966.2271118,930.7692261,1004.102539
1554948015.73179,814.3223267,998.4615479,907.8021851,959.7802124
1554948015.73180,,,,
1554948015.73225,,,,
1554948015.73569,811.098877,860.2564087,751.868103,801.0256348
1554948015.73690,,,,
1554948015.73690,,,,
1554948015.73704,,,,
1554948015.73707,,,,
1554948015.73709,,,,
1554948015.73711,,,,
1554948015.73712,,,,
1554948015.73714,,,,
1554948015.73715,,,,
1554948015.73717,,,,
1554948015.73719,,,,
1554948015.73720,,,,
1554948015.73722,,,,
1554948015.73723,,,,
1554948015.73723,,,,
1554948015.73724,,,,
1554948015.73725,,,,
1554948015.73727,,,,
1554948015.73959,807.8754883,729.3040161,701.9047852,814.7252808
1554948015.74349,800.6226807,903.3699341,900.1465454,973.8828125
1554948015.74494,,,,
1554948015.74739,797.399292,1122.967041,1023.040283,994.0292969
1554948015.75118,,,,
1554948015.75129,798.2051392,938.4249268,805.8607788,846.1538696
1554948015.75164,,,,
1554948015.75519,799.8168335,742.1978149,688.2051392,799.0109863
1554948015.75908,807.8754883,765.164856,799.8168335,934.7985229
1554948015.76298,816.3369751,902.967041,931.9780273,1002.490845
1554948015.76688,801.8314819,980.732605,918.2783813,878.7911987
1554948015.77055,,,,
1554948015.77078,795.3846436,797.8021851,753.0769043,785.7142944
1554948015.77103,,,,
1554948015.77468,804.2490845,868.7179565,845.7509155,882.0146484
1554948015.77858,803.0402832,1095.567749,1006.117188,990.4029541
1554948015.78009,,,,
1554948015.78248,802.6373901,1075.824219,910.6226807,902.5640869
1554948015.78638,808.2783813,762.7472534,641.0622559,767.5823975
1554948015.78992,,,,
1554948015.79027,811.9047852,561.2820435,575.7875366,827.2161255
1554948015.79042,,,,
1554948015.79417,813.9194336,907.399292,896.1171875,978.3150024
1554948015.79807,820.7692261,1164.468872,1028.278442,958.1685181
1554948015.80197,821.1721802,891.2820435,785.7142944,808.6813354
1554948015.80587,821.9780273,689.0109863,684.9816895,799.4139404
1554948015.80929,,,,
1554948015.80977,826.0073242,922.3076782,899.7435913,944.8717651
1554948015.80982,,,,
1554948015.81367,831.2454224,1156.813232,1019.010986,981.5384521
1554948015.81523,,,,
1554948015.81757,821.5750732,854.2124634,743.4066162,838.4981689
1554948015.82147,828.0219727,338.8644714,473.8461609,765.164856
1554948015.82536,830.4395752,620.1098633,801.4285889,890.8791504
1554948015.82866,,,,
1554948015.82921,,,,
1554948015.82926,813.9194336,1225.311401,1173.736206,996.0439453
1554948015.83316,816.3369751,1167.289429,999.6703491,889.267395
1554948015.83706,822.3809814,786.5201416,713.9926758,773.2234497
1554948015.83825,,,,
1554948015.83825,,,,
1554948015.83840,,,,
1554948015.83843,,,,
1554948015.83844,,,,
1554948015.83846,,,,
1554948015.83848,,,,
1554948015.83849,,,,
1554948015.83851,,,,
1554948015.83852,,,,
1554948015.83854,,,,
1554948015.83856,,,,
1554948015.83857,,,,
1554948015.83858,,,,
1554948015.83859,,,,
1554948015.83859,,,,
1554948015.83860,,,,
1554948015.83862,,,,
1554948015.84096,828.0219727,872.3442993,853.4066162,854.2124634
1554948015.84486,826.8131714,1324.029297,1179.780273,993.6264038
1554948015.84803,,,,
1554948015.84860,,,,
1554948015.84876,817.1428833,1116.117188,977.5091553,923.5164795
1554948015.85038,,,,
1554948015.85266,815.1282349,764.3589478,719.2307739,759.9267578
1554948015.85655,806.666687,981.5384521,894.1025391,804.6520386
1554948015.86045,797.399292,1325.238037,1125.787598,972.6740112
1554948015.86435,801.4285889,1438.864502,1120.146484,961.3919678
1554948015.86741,,,,
1554948015.86799,,,,
1554948015.86825,800.6226807,1154.798584,848.5714111,795.3846436
1554948015.87215,798.6080322,994.0292969,780.8791504,778.4615479
1554948015.87605,802.6373901,1207.582397,1001.684998,937.6190186
1554948015.87995,808.2783813,1338.53479,1079.047607,985.164856
1554948015.88385,813.1135254,1118.131836,861.868103,839.7069702
1554948015.88553,,,,
1554948015.88678,,,,
1554948015.88739,,,,
1554948015.88774,807.0695801,908.2051392,723.2600708,763.1502075
1554948015.89164,805.4578857,1172.527466,958.5714111,893.699646
1554948015.89554,812.7106323,1470.695923,1127.802246,1002.893799
1554948015.89944,814.7252808,1342.161133,951.7216187,884.835144
1554948015.90334,829.633728,1060.915771,732.5274658,766.3735962
1554948015.90615,,,,
1554948015.90678,,,,
1554948015.90724,825.6043701,934.7985229,706.7399292,855.0183105
1554948015.91114,802.6373901,989.5970459,828.4249268,974.2857056
1554948015.91504,800.2197876,1193.076904,930.366272,910.6226807
1554948015.91894,796.9963379,1054.871826,742.600708,779.267395
1554948015.92068,,,,
1554948015.92283,787.3259888,874.7619019,649.9267578,816.3369751
1554948015.92552,,,,
1554948015.92617,,,,
1554948015.92673,769.1941528,1182.197754,925.934082,967.4359131
1554948015.93063,779.6703491,1278.901123,967.8388062,970.6593628
1554948015.93453,773.2234497,1099.194092,809.0842285,804.2490845
1554948015.93843,755.0915527,764.3589478,649.9267578,756.300354
1554948015.93960,,,,
1554948015.93960,,,,
1554948015.93975,,,,
1554948015.93978,,,,
1554948015.93980,,,,
1554948015.93981,,,,
1554948015.93983,,,,
1554948015.93985,,,,
1554948015.93986,,,,
1554948015.93988,,,,
1554948015.93990,,,,
1554948015.93991,,,,
1554948015.93992,,,,
1554948015.93993,,,,
1554948015.93994,,,,
1554948015.93995,,,,
1554948015.93995,,,,
1554948015.93998,,,,
1554948015.94233,770.8058472,798.6080322,828.0219727,890.8791504
1554948015.94489,,,,
1554948015.94556,,,,
1554948015.94623,770.4029541,1349.41394,1203.956055,960.9890137
1554948015.95013,762.3442993,1314.359009,1045.201416,828.0219727
1554948015.95402,764.7619019,1102.014648,868.7179565,732.9304199
1554948015.95582,,,,
1554948015.95792,758.3150024,1270.842529,1036.739868,849.7802124
1554948015.96182,752.6740112,1608.498169,1276.886475,964.6153564
1554948015.96426,,,,
1554948015.96496,,,,
1554948015.96572,764.3589478,1565.384644,1159.633667,869.9267578
1554948015.96962,770,1233.369995,910.6226807,732.1245117
1554948015.97352,760.3296509,1301.062256,1018.608032,803.8461304
1554948015.97742,764.3589478,1539.597046,1201.941406,953.7362671
1554948015.98132,772.8204956,1593.186768,1183.406616,906.9963379
1554948015.98364,,,,
1554948015.98435,,,,
1554948015.98522,782.0878906,1415.897461,1005.714294,753.0769043
1554948015.98911,778.4615479,1356.666626,1000.476196,774.0292969
1554948015.99097,,,,
1554948015.99301,774.432251,1599.230713,1251.098877,933.5897217
1554948015.99691,788.9377441,1616.959717,1230.549438,950.1098633
1554948016.00081,787.7289429,1166.080566,848.1685181,786.1171875
1554948016.00301,,,,
1554948016.00374,,,,
1554948016.00471,770.8058472,1110.87915,872.7472534,728.0952148
1554948016.00861,776.4468994,1487.619019,1182.197754,887.2527466
1554948016.01251,788.53479,22.96703339,1294.212402,975.0915527
1554948016.01641,805.4578857,1524.688599,1085.091553,845.7509155
1554948016.02030,802.6373901,1211.20874,851.3919678,754.2857056
1554948016.02238,,,,
1554948016.02314,,,,
1554948016.02420,800.6226807,1259.157471,968.6447144,867.1062012
1554948016.02612,,,,
1554948016.02810,817.5457764,1366.337036,1075.018311,987.9853516
1554948016.03200,809.8901367,1243.443237,953.7362671,891.2820435
1554948016.03590,804.2490845,1139.890137,842.5274658,756.300354
1554948016.03980,817.9487305,1147.142822,884.432251,827.2161255
1554948016.04096,,,,
1554948016.04096,,,,
1554948016.04110,,,,
1554948016.04113,,,,
1554948016.04115,,,,
1554948016.04116,,,,
1554948016.04118,,,,
1554948016.04120,,,,
1554948016.04121,,,,
1554948016.04123,,,,
1554948016.04125,,,,
1554948016.04126,,,,
1554948016.04128,,,,
1554948016.04128,,,,
1554948016.04129,,,,
1554948016.04130,,,,
1554948016.04131,,,,
1554948016.04133,,,,
1554948016.04175,,,,
1554948016.04253,,,,
1554948016.04370,801.0256348,1459.41394,1147.545776,967.8388062
1554948016.04760,790.5494385,1494.065918,1115.714233,934.3956299
1554948016.05149,799.4139404,1202.34436,880,769.5970459
1554948016.05539,788.53479,1003.296692,824.3956299,762.7472534
1554948016.05929,792.967041,1112.490845,1010.549438,913.8461304
1554948016.06112,,,,
1554948016.06127,,,,
1554948016.06192,,,,
1554948016.06319,801.4285889,1400.58606,1191.062256,945.2747192
1554948016.06709,805.0549316,1210.805908,950.5128174,801.0256348
1554948016.07099,800.2197876,865.8974609,729.3040161,731.7216187
1554948016.07489,800.6226807,1066.556763,947.6923218,857.4359131
1554948016.07879,813.5164795,1412.67395,1166.080566,953.7362671
1554948016.08049,,,,
1554948016.08131,,,,
1554948016.08269,808.2783813,1360.293091,1035.128174,842.1245117
1554948016.08658,786.5201416,964.2124634,732.5274658,727.6923218
1554948016.09048,791.7582397,839.7069702,748.2417603,805.4578857
1554948016.09438,808.6813354,1302.67395,1114.505493,931.1721802
1554948016.09641,,,,
1554948016.09828,802.234436,1492.05127,1148.754639,877.9853516
1554948016.09987,,,,
1554948016.10071,,,,
1554948016.10218,796.9963379,1235.384644,896.1171875,728.0952148
1554948016.10608,795.7875366,1208.79126,897.3259888,751.46521
1554948016.10998,803.4432373,1548.864502,1181.794922,900.1465454
1554948016.11388,813.5164795,1643.553101,1180.989014,896.5201416
1554948016.11777,805.4578857,1185.824219,797.8021851,743.4066162
1554948016.11924,,,,
1554948016.12010,,,,
1554948016.12167,785.7142944,956.5567627,715.6043701,710.7692261
1554948016.12557,789.7435913,1428.388306,1102.417603,866.300354
1554948016.12947,800.6226807,50.36629868,1224.505493,927.1428833
1554948016.13156,,,,
1554948016.13337,796.1904907,1494.065918,961.3919678,781.6849976
1554948016.13727,807.0695801,1158.021973,733.7362671,707.5457764
1554948016.13861,,,,
1554948016.13949,,,,
1554948016.14117,806.666687,1273.662964,904.9816895,831.6483765
1554948016.14231,,,,
1554948016.14231,,,,
1554948016.14246,,,,
1554948016.14249,,,,
1554948016.14250,,,,
1554948016.14252,,,,
1554948016.14254,,,,
1554948016.14255,,,,
1554948016.14257,,,,
1554948016.14258,,,,
1554948016.14260,,,,
1554948016.14262,,,,
1554948016.14263,,,,
1554948016.14264,,,,
1554948016.14265,,,,
1554948016.14265,,,,
1554948016.14266,,,,
1554948016.14268,,,,
1554948016.14507,799.0109863,1493.260132,1061.318726,934.3956299
1554948016.14896,799.0109863,1252.710571,841.3186646,821.9780273
1554948016.15286,800.6226807,972.2710571,655.567749,695.8607788
1554948016.15676,810.2930298,1026.666626,764.7619019,785.7142944
1554948016.15798,,,,
1554948016.15888,,,,
1554948016.16066,807.4725342,1265.201416,969.4505615,935.2014771
1554948016.16456,802.234436,1160.842529,860.2564087,874.3589478
1554948016.16671,,,,
1554948016.16846,797.399292,833.6630249,611.6483765,712.7838745
1554948016.17236,801.0256348,732.1245117,609.633728,741.3919678
1554948016.17626,809.4871826,931.5750732,820.366272,905.3846436
1554948016.17735,,,,
1554948016.17828,,,,
1554948016.18015,814.3223267,835.2747192,747.4359131,904.5787354
1554948016.18405,814.3223267,608.0219727,562.8937988,738.5714111
1554948016.18795,818.3516235,632.600708,601.1721802,715.2014771
1554948016.19185,829.2307739,844.5421143,802.6373901,863.8828125
1554948016.19575,827.6190186,1062.124512,921.9047852,923.9194336
1554948016.19672,,,,
1554948016.19767,,,,
1554948016.19965,816.3369751,848.5714111,687.8021851,787.7289429
1554948016.20186,,,,
1554948016.20355,793.3699341,576.9963379,506.8864441,699.8901367
1554948016.20745,781.6849976,610.0366211,617.2893677,809.4871826
1554948016.21135,802.234436,767.5823975,771.2088013,911.8314819
1554948016.21524,812.3076782,782.4908447,731.7216187,822.3809814
1554948016.21609,,,,
1554948016.21706,,,,
1554948016.21914,801.8314819,530.2564087,529.4505615,697.4725342
1554948016.22304,794.1758423,517.765564,597.1428833,765.9707031
1554948016.22694,804.6520386,832.4542236,851.7948608,908.6080322
